2026-03-19 05:43:30,964 | INFO | pid=15940 | root | Application started in main.py with pid=15940
2026-03-19 05:43:30,965 | INFO | pid=15940 | root | Dispatching folder=ajil0120no1 from main.py
2026-03-19 05:43:30,965 | INFO | pid=15940 | CrossRef.extract | Running folder=ajil0120no1 path=C:\Users\Panda\Documents\Hein_Automation\Input\ajil0120no1 volume=120 issue=1 output=C:\Users\Panda\Documents\Hein_Automation\CrossRef\results\ajil0120no1.json
2026-03-19 05:44:08,263 | ERROR | pid=15940 | CrossRef.extract | Failed while processing folder=ajil0120no1 path=C:\Users\Panda\Documents\Hein_Automation\Input\ajil0120no1
Traceback (most recent call last):
  File "C:\Users\Panda\Documents\Hein_Automation\CrossRef\extract.py", line 254, in process_folder
    all_items = fetch_all_results_cursor(issn)
  File "C:\Users\Panda\Documents\Hein_Automation\CrossRef\extract.py", line 57, in fetch_all_results_cursor
    response.raise_for_status()
    ~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File "C:\Users\Panda\Documents\Hein_Automation\.venv\Lib\site-packages\requests\models.py", line 1026, in raise_for_status
    raise HTTPError(http_error_msg, response=self)
requests.exceptions.HTTPError: 429 Client Error: Too Many Requests for url: https://api.crossref.org/works?filter=issn%3A0002-9300&rows=1000&cursor=DnF1ZXJ5VGhlbkZldGNoJAAAAADFF3BPFlV1U25DZFJ2U2JLRVVuNjdsaVhxWkEAAAAAxRdwThZVdVNuQ2RSdlNiS0VVbjY3bGlYcVpBAAAAAMU5eGQWTWpkc1RvTlBTMUdQeGFHUVJGLTgwZwAAAADJ0Q56FkNTcEFMQXBqUlotS2NVR2U1ZnBpeWcAAAAAxrZtZxZORTZQQUE5MVNyMnlTUzdaQzlvbVBRAAAAAM8CMyoWN085TWY0SHJReld1bHh5SmdoTWlkZwAAAADJ0Q57FkNTcEFMQXBqUlotS2NVR2U1ZnBpeWcAAAAAxTl4ZRZNamRzVG9OUFMxR1B4YUdRUkYtODBnAAAAAMZAl3AWdXZSSjM5a0VTajI2bnA2N0tJVGdZZwAAAADJ0Q58FkNTcEFMQXBqUlotS2NVR2U1ZnBpeWcAAAAAyskjKRZPWmJKeEJxRlNnUy1sZ2pKd0d3THN3AAAAAMa2bWgWTkU2UEFBOTFTcjJ5U1M3WkM5b21QUQAAAADFF3BRFlV1U25DZFJ2U2JLRVVuNjdsaVhxWkEAAAAAyyKhBxZWZWc5bFc5dFRIU2llSC00NUR3bzFnAAAAAMrTKDYWQWhSeXczSFhUNWVPdVVZMC1ZZ3RFZwAAAADLIqEGFlZlZzlsVzl0VEhTaWVILTQ1RHdvMWcAAAAAytMoNxZBaFJ5dzNIWFQ1ZU91VVkwLVlndEVnAAAAAMZAl3EWdXZSSjM5a0VTajI2bnA2N0tJVGdZZwAAAADPAjMrFjdPOU1mNEhyUXpXdWx4eUpnaE1pZGcAAAAA0qlyUxZSUy1mNHlpVlE4aXFROG8xREdqd2RRAAAAAMU5eGYWTWpkc1RvTlBTMUdQeGFHUVJGLTgwZwAAAADKzgCRFmVFaGZqREs1VFhpRDVrNjhxWmxXZGcAAAAAz1ziChZnOGNRZlJTclJBZWtPYm04eDVPWEFBAAAAAM8KNBUWb0FYVXlYV0hUbzJqdy1ua2pYM2VyUQAAAADJ0Q59FkNTcEFMQXBqUlotS2NVR2U1ZnBpeWcAAAAAxkCXbhZ1dlJKMzlrRVNqMjZucDY3S0lUZ1lnAAAAAMZAl28WdXZSSjM5a0VTajI2bnA2N0tJVGdZZwAAAADLIqEIFlZlZzlsVzl0VEhTaWVILTQ1RHdvMWcAAAAAyva36xYyem9obE83aFRMNnZLRjlTbXFNWkh3AAAAAM8KNBYWb0FYVXlYV0hUbzJqdy1ua2pYM2VyUQAAAADFF3BQFlV1U25DZFJ2U2JLRVVuNjdsaVhxWkEAAAAAytMoOBZBaFJ5dzNIWFQ1ZU91VVkwLVlndEVnAAAAAMtjDFAWWi1aZUdJN1NRQUdVczNBcGF6X2RaUQAAAADLIqEJFlZlZzlsVzl0VEhTaWVILTQ1RHdvMWcAAAAAytMoORZBaFJ5dzNIWFQ1ZU91VVkwLVlndEVnAAAAAMU5eGcWTWpkc1RvTlBTMUdQeGFHUVJGLTgwZw%3D%3D&select=DOI%2Ctitle%2Cpage%2Cvolume%2Cissue%2Cauthor%2Cabstract
2026-03-19 05:44:08,283 | INFO | pid=15940 | root | Starting Webscraper for folder=ajil0120no1 using CrossRef result=C:\Users\Panda\Documents\Hein_Automation\CrossRef\results\ajil0120no1.json
2026-03-19 05:44:08,283 | INFO | pid=15940 | Webscraper.scraper | Webscraper started for folder=ajil0120no1 using CrossRef file=C:\Users\Panda\Documents\Hein_Automation\CrossRef\results\ajil0120no1.json
2026-03-19 05:44:08,284 | INFO | pid=15940 | Webscraper.scraper | Loaded 18 unique DOI(s) from C:\Users\Panda\Documents\Hein_Automation\CrossRef\results\ajil0120no1.json
2026-03-19 05:44:08,284 | INFO | pid=15940 | Webscraper.scraper | Webscraper resolving DOI for folder=ajil0120no1 doi=10.1017/ajil.2025.10146
2026-03-19 05:44:10,242 | INFO | pid=15940 | Webscraper.scraper | Resolved DOI 10.1017/ajil.2025.10146 to https://www.cambridge.org/core/journals/american-journal-of-international-law/article/introduction-to-special-issue/E0EAD625CE088115FD42A5F6AD2FD62F
2026-03-19 05:44:10,244 | INFO | pid=15940 | Webscraper.scraper | Webscraper fetching article-check journal=ajil0120no1 url=https://www.cambridge.org/core/journals/american-journal-of-international-law/article/introduction-to-special-issue/E0EAD625CE088115FD42A5F6AD2FD62F
2026-03-19 05:44:11,315 | INFO | pid=15940 | Webscraper.scraper | Webscraper inspected DOI landing page journal=ajil0120no1 url=https://www.cambridge.org/core/journals/american-journal-of-international-law/article/introduction-to-special-issue/E0EAD625CE088115FD42A5F6AD2FD62F score=24
2026-03-19 05:44:11,318 | INFO | pid=15940 | Webscraper.scraper | Webscraper resolving DOI for folder=ajil0120no1 doi=10.1017/ajil.2025.10129
2026-03-19 05:44:13,481 | INFO | pid=15940 | Webscraper.scraper | Resolved DOI 10.1017/ajil.2025.10129 to https://www.cambridge.org/core/journals/american-journal-of-international-law/article/abs/scourge-of-war/45D62B699B1E63ADE032712F88712592
